volume,close,returns,vix_close,credit_spreads_high_yield_spread,growth_nonfarm_payrolls,growth_unemployment_rate,growth_manufacturing_capacity_util,growth_industrial_production,growth_retail_sales,growth_gdp,growth_consumer_sentiment,inflation_cpi,inflation_breakeven_5y,liquidity_m2_money_supply,liquidity_ted_spread,market_dxy,market_tips_10y,market_gdp_nowcast,market_wti_crude,yield_curve_treasury_2y,yield_curve_treasury_10y,yield_curve_yield_spread_10y_2y,yield_curve_fed_funds_rate,lagged_vol,target_vol,abs_return
186630,3.331,0.05523538721590977,12.699999809265137,3.56,156857.0,3.8,76.4022,100.6031,686277.0,26336.304,69.7,308.741,2.22,20777.8,0.09,119.534,1.69,3.0885,72.94,4.14,3.96,-0.18,5.33,0.042413476161170985,0.05591651059538665,0.05523538721590977
128092,2.846,-0.07445928078196164,13.84000015258789,3.58,156857.0,3.8,76.4022,100.6031,686277.0,26336.304,69.7,308.741,2.24,20777.8,0.09,120.5759,1.77,3.0885,72.63,4.22,4.07,-0.15,5.33,0.05591651059538665,0.05065604604939238,0.07445928078196164
100505,2.887,0.014303401013137472,14.789999961853027,3.62,156857.0,3.8,76.4022,100.6031,686277.0,26336.304,69.7,308.741,2.24,20777.8,0.09,121.0402,1.8,3.0885,72.79,4.34,4.1,-0.24,5.33,0.05065604604939238,0.0550129037603955,0.014303401013137472
109057,2.702,-0.06622566114279095,14.130000114440918,3.58,156857.0,3.8,76.4022,100.6031,686277.0,26336.304,69.7,308.741,2.28,20777.8,0.09,120.8895,1.8,3.0885,74.32,4.34,4.14,-0.2,5.33,0.0550129037603955,0.056376226613038885,0.06622566114279095
86407,2.519,-0.07013024216753386,13.300000190734863,3.54,156857.0,3.8,76.4022,100.6031,686277.0,26336.304,69.7,308.741,2.3,20777.8,0.09,120.6442,1.81,3.0885,73.69,4.39,4.15,-0.24,5.33,0.056376226613038885,0.057994869063759974,0.07013024216753386
95050,2.137,-0.08474707775946214,13.1899995803833,3.49,156857.0,3.8,76.4022,100.6031,686277.0,26336.304,69.7,308.741,2.27,20777.8,0.09,120.6178,1.8,3.0885,75.26,4.37,4.11,-0.26,5.33,0.057994869063759974,0.05793557087345712,0.08474707775946214
92454,2.205,0.03132453256179886,12.550000190734863,3.51,156857.0,3.8,76.4022,100.6031,686277.0,26336.304,69.7,308.741,2.26,20777.8,0.09,121.1001,1.85,3.0885,74.72,4.31,4.14,-0.17,5.33,0.05793557087345712,0.05678616592835703,0.03132453256179886
120748,2.285,0.035638515447358673,13.140000343322754,3.44,156857.0,3.8,76.4022,100.6031,686277.0,26336.304,69.7,308.741,2.23,20777.8,0.09,120.4916,1.88,3.0885,75.48,4.34,4.18,-0.16,5.33,0.05678616592835703,0.052967530525852756,0.035638515447358673
126156,2.195,-0.04018397781903354,13.449999809265137,3.45,156857.0,3.8,76.4022,100.6031,686277.0,26336.304,69.7,308.741,2.24,20777.8,0.09,120.8311,1.85,3.0885,77.91,4.28,4.14,-0.14,5.33,0.052967530525852756,0.048002894418574416,0.04018397781903354
133968,2.18,-0.006857169726136912,13.260000228881836,3.39,156857.0,3.8,76.4022,100.6031,686277.0,26336.304,69.7,308.741,2.26,20777.8,0.09,120.6173,1.85,3.0885,78.45,4.34,4.15,-0.19,5.33,0.048002894418574416,0.04527084489648471,0.006857169726136912
115320,2.051,-0.04434576411831199,13.600000381469727,3.41,156857.0,3.8,76.4022,100.6031,686277.0,26336.304,69.7,308.741,2.26,20777.8,0.09,120.8538,1.78,3.0885,77.25,4.29,4.08,-0.21,5.33,0.04527084489648471,0.04310156278427428,0.04434576411831199
91504,2.081,0.014521068321253747,13.3100004196167,3.42,156857.0,3.8,76.4022,100.6031,686277.0,26336.304,69.7,308.741,2.25,20777.8,0.09,120.6025,1.8,3.0885,78.3,4.36,4.06,-0.3,5.33,0.04310156278427428,0.0417531768786052,0.014521068321253747
96964,2.132,0.024211958892100777,14.350000381469727,3.59,156857.0,3.8,76.4022,100.6031,686277.0,26336.304,69.7,308.741,2.24,20777.8,0.09,120.4331,1.73,3.0885,76.28,4.27,3.99,-0.28,5.33,0.0417531768786052,0.039867284255645404,0.024211958892100777
107886,2.054,-0.037271394797231766,13.880000114440918,3.56,157238.0,3.9,76.0838,100.285,685280.0,26336.304,76.9,310.967,2.17,20926.9,0.09,120.3335,1.68,3.0885,74.36,4.2,3.87,-0.33,5.33,0.039867284255645404,0.03805587921035855,0.037271394797231766
85600,2.092,0.018331434696310194,13.850000381469727,3.47,157238.0,3.9,76.0838,100.285,685280.0,26336.304,76.9,310.967,2.19,20926.9,0.09,120.902,1.82,3.0885,72.72,4.36,4.03,-0.33,5.33,0.03805587921035855,0.03568251318065076,0.018331434696310194
81621,2.055,-0.029251666047855018,13.670000076293945,3.5,157238.0,3.9,76.0838,100.285,685280.0,26336.304,76.9,310.967,2.26,20926.9,0.09,121.349,1.9,3.0885,73.21,4.46,4.17,-0.29,5.33,0.03568251318065076,0.032831434656359515,0.029251666047855018
88752,2.004,-0.025130664725579625,13.0600004196167,3.52,157238.0,3.9,76.0838,100.285,685280.0,26336.304,76.9,310.967,2.24,20926.9,0.09,120.9588,1.85,3.0885,73.83,4.39,4.09,-0.3,5.33,0.032831434656359515,0.029769396524539738,0.025130664725579625
88434,1.968,-0.018127384592556715,12.829999923706055,3.43,157238.0,3.9,76.0838,100.285,685280.0,26336.304,76.9,310.967,2.26,20926.9,0.09,120.9049,1.86,3.0885,74.26,4.41,4.09,-0.32,5.33,0.029769396524539738,0.029868512479818015,0.018127384592556715
106509,1.88,-0.045746021788203924,12.789999961853027,3.38,157238.0,3.9,76.0838,100.285,685280.0,26336.304,76.9,310.967,2.28,20926.9,0.09,121.0798,1.91,3.0885,76.67,4.46,4.15,-0.31,5.33,0.029868512479818015,0.027296283737841792,0.045746021788203924
105446,1.861,-0.010157799181744077,12.930000305175781,3.33,157238.0,3.9,76.0838,100.285,685280.0,26336.304,76.9,310.967,2.28,20926.9,0.09,121.039,1.92,3.0885,77.26,4.48,4.17,-0.31,5.33,0.027296283737841792,0.024963019587513253,0.010157799181744077
100723,1.751,-0.02704390166468127,13.930000305175781,3.35,157238.0,3.9,76.0838,100.285,685280.0,26336.304,76.9,310.967,2.27,20926.9,0.09,120.9378,1.93,3.0885,77.34,4.46,4.17,-0.29,5.33,0.024963019587513253,0.025023185297354422,0.02704390166468127
118421,1.672,-0.04616653864120488,15.850000381469727,3.36,157238.0,3.9,76.0838,100.285,685280.0,26336.304,76.9,310.967,2.33,20926.9,0.09,121.5202,2.02,3.0885,78.28,4.64,4.31,-0.33,5.33,0.025023185297354422,0.02310902548108092,0.04616653864120488
112269,1.613,-0.03592471551943807,14.380000114440918,3.38,157238.0,3.9,76.0838,100.285,685280.0,26336.304,76.9,310.967,2.34,20926.9,0.09,121.4002,1.97,3.0885,77.09,4.56,4.27,-0.29,5.33,0.02310902548108092,0.021140425435757594,0.03592471551943807
92981,1.583,-0.018774018244196708,14.010000228881836,3.35,157238.0,3.9,76.0838,100.285,685280.0,26336.304,76.9,310.967,2.35,20926.9,0.09,121.2121,1.94,3.0885,78.47,4.56,4.24,-0.32,5.33,0.021140425435757594,0.02450394603693308,0.018774018244196708
81433,1.603,0.012555092728540735,14.239999771118164,3.34,157238.0,3.9,76.0838,100.285,685280.0,26336.304,76.9,310.967,2.38,20926.9,0.09,121.1505,1.97,3.0885,79.65,4.64,4.3,-0.34,5.33,0.02450394603693308,0.04830195550000299,0.012555092728540735
70262,1.699,0.0872789498379337,15.420000076293945,3.37,157238.0,3.9,76.0838,100.285,685280.0,26336.304,76.9,310.967,2.37,20926.9,0.09,121.0199,1.95,3.0885,78.72,4.59,4.27,-0.32,5.33,0.04830195550000299,0.04586994296058753,0.0872789498379337
90523,1.76,0.035273966360265335,15.34000015258789,3.34,157238.0,3.9,76.0838,100.285,685280.0,26336.304,76.9,310.967,2.39,20926.9,0.09,121.0379,1.98,3.0885,78.89,4.64,4.32,-0.32,5.33,0.04586994296058753,0.04399398481900935,0.035273966360265335
35746,1.71,-0.02882043853549197,14.539999961853027,3.22,157238.0,3.9,76.0838,100.285,685280.0,26336.304,76.9,310.967,2.37,20926.9,0.09,121.102,2.02,3.0885,79.64,4.69,4.33,-0.36,5.33,0.04399398481900935,0.04028013361907769,0.02882043853549197
97896,1.685,-0.014727806710243398,13.75,3.23,157238.0,3.9,76.0838,100.285,685280.0,26336.304,76.9,310.967,2.34,20926.9,0.09,121.0369,1.96,3.0885,77.6,4.67,4.26,-0.41,5.33,0.04028013361907769,0.037279270769615076,0.014727806710243398
126992,1.742,-0.021579485873682733,13.739999771118164,3.23,157238.0,3.9,76.0838,100.285,685280.0,26336.304,76.9,310.967,2.36,20926.9,0.09,121.0592,1.97,3.0885,78.53,4.69,4.28,-0.41,5.33,0.037279270769615076,0.03775724676732347,0.021579485873682733
129972,1.806,0.036080576564482575,13.430000305175781,3.26,157238.0,3.9,76.0838,100.285,685280.0,26336.304,76.9,310.967,2.38,20926.9,0.09,120.9647,1.99,3.0885,79.8,4.7,4.31,-0.39,5.33,0.03775724676732347,0.036299696138115116,0.036080576564482575
106648,1.865,0.03214659810098509,13.84000015258789,3.31,157238.0,3.9,76.0838,100.285,685280.0,26336.304,76.9,310.967,2.38,20926.9,0.09,121.128,1.94,3.0885,79.44,4.64,4.27,-0.37,5.33,0.036299696138115116,0.03351687233603031,0.03214659810098509
101295,1.848,-0.009157079876286408,13.399999618530273,3.29,157238.0,3.9,76.0838,100.285,685280.0,26336.304,76.9,310.967,2.4,20926.9,0.09,121.1824,1.92,3.0885,79.22,4.64,4.25,-0.39,5.33,0.03351687233603031,0.03063936626015467,0.009157079876286408
74908,1.836,-0.006514681021193754,13.109999656677246,3.32,157466.0,3.9,76.1421,100.4575,687641.0,26336.304,79.4,312.345,2.4,20973.2,0.09,121.0111,1.87,3.0885,80.9,4.54,4.19,-0.35,5.33,0.03063936626015467,0.028157594027938996,0.006514681021193754
133296,1.926,0.014644613188197732,13.489999771118164,3.26,157466.0,3.9,76.1421,100.4575,687641.0,26336.304,79.4,312.345,2.42,20973.2,0.09,120.872,1.88,3.0885,79.67,4.61,4.22,-0.39,5.33,0.028157594027938996,0.025718394619394833,0.014644613188197732
94506,1.952,0.013409174614966895,14.460000038146973,3.31,157466.0,3.9,76.1421,100.4575,687641.0,26336.304,79.4,312.345,2.39,20973.2,0.09,120.8846,1.81,3.0885,79.11,4.54,4.13,-0.41,5.33,0.025718394619394833,0.0245270373093998,0.013409174614966895
68084,1.927,-0.012890098558671412,14.5,3.27,157466.0,3.9,76.1421,100.4575,687641.0,26336.304,79.4,312.345,2.38,20973.2,0.09,120.4649,1.81,3.0885,80.08,4.55,4.11,-0.44,5.33,0.0245270373093998,0.03857418614753492,0.012890098558671412
104062,1.788,-0.07486671268090697,14.4399995803833,3.27,157466.0,3.9,76.1421,100.4575,687641.0,26336.304,79.4,312.345,2.34,20973.2,0.09,120.1909,1.81,3.0885,79.81,4.5,4.09,-0.41,5.33,0.03857418614753492,0.03612697513058243,0.07486671268090697
67605,1.809,0.011676529661835638,14.739999771118164,3.26,157466.0,3.9,76.1421,100.4575,687641.0,26336.304,79.4,312.345,2.34,20973.2,0.09,119.975,1.81,3.0885,78.96,4.48,4.09,-0.39,5.33,0.03612697513058243,0.03729990360093228,0.011676529661835638
67217,1.744,-0.05140796671151084,15.220000267028809,3.26,157466.0,3.9,76.1421,100.4575,687641.0,26336.304,79.4,312.345,2.32,20973.2,0.09,120.0394,1.83,3.0885,78.87,4.51,4.1,-0.41,5.33,0.03729990360093228,0.03383391448756038,0.05140796671151084
92548,1.707,-0.021443881674484237,13.84000015258789,3.2,157466.0,3.9,76.1421,100.4575,687641.0,26336.304,79.4,312.345,2.35,20973.2,0.09,120.1668,1.86,3.0885,78.51,4.58,4.16,-0.42,5.33,0.03383391448756038,0.030963417907478658,0.021443881674484237
81862,1.66,-0.027919841443851835,13.75,3.15,157466.0,3.9,76.1421,100.4575,687641.0,26336.304,79.4,312.345,2.37,20973.2,0.09,119.9642,1.89,3.0885,80.67,4.61,4.19,-0.42,5.33,0.030963417907478658,0.04130472285276675,0.027919841443851835
88538,1.756,0.05622089284447306,14.399999618530273,3.15,157466.0,3.9,76.1421,100.4575,687641.0,26336.304,79.4,312.345,2.37,20973.2,0.09,120.241,1.99,3.0885,82.16,4.68,4.29,-0.39,5.33,0.04130472285276675,0.04221487065936488,0.05622089284447306
87499,1.665,-0.05321337178051774,14.40999984741211,3.16,157466.0,3.9,76.1421,100.4575,687641.0,26336.304,79.4,312.345,2.39,20973.2,0.09,120.4003,1.99,3.0885,81.94,4.72,4.31,-0.41,5.33,0.04221487065936488,0.038490678178769486,0.05321337178051774
74279,1.711,-0.0017518252655315855,14.329999923706055,3.13,157466.0,3.9,76.1421,100.4575,687641.0,26336.304,79.4,312.345,2.39,20973.2,0.09,120.5752,2.03,3.0885,83.68,4.73,4.34,-0.39,5.33,0.038490678178769486,0.03755159737831955,0.0017518252655315855
60648,1.751,0.023109058393658306,13.819999694824219,3.1,157466.0,3.9,76.1421,100.4575,687641.0,26336.304,79.4,312.345,2.38,20973.2,0.09,120.9332,2.0,3.0885,84.39,4.68,4.3,-0.38,5.33,0.03755159737831955,0.03518640620658543,0.023109058393658306
49512,1.703,-0.02779565162316344,13.039999961853027,3.14,157466.0,3.9,76.1421,100.4575,687641.0,26336.304,79.4,312.345,2.4,20973.2,0.09,120.9289,1.96,3.0885,82.79,4.59,4.27,-0.32,5.33,0.03518640620658543,0.03191404530538083,0.02779565162316344
26237,1.697,-0.003529415428462005,12.920000076293945,3.05,157466.0,3.9,76.1421,100.4575,687641.0,26336.304,79.4,312.345,2.43,20973.2,0.09,120.8086,1.93,3.0885,81.99,4.62,4.27,-0.35,5.33,0.03191404530538083,0.04116216255059587,0.003529415428462005
59143,1.809,0.06391222016106884,13.0600004196167,3.08,157466.0,3.9,76.1421,100.4575,687641.0,26336.304,79.4,312.345,2.41,20973.2,0.09,121.1842,1.87,3.0885,81.1,4.59,4.22,-0.37,5.33,0.04116216255059587,0.03740192142918301,0.06391222016106884
82625,1.799,-0.0038835000263977445,13.1899995803833,3.11,157466.0,3.9,76.1421,100.4575,687641.0,26336.304,79.4,312.345,2.41,20973.2,0.09,121.0295,1.92,3.0885,82.41,4.54,4.25,-0.29,5.33,0.03740192142918301,0.034193246493215514,0.0038835000263977445
81732,1.783,-0.008933616087392663,13.239999771118164,3.15,157466.0,3.9,76.1421,100.4575,687641.0,26336.304,79.4,312.345,2.38,20973.2,0.09,121.0742,1.92,3.0885,82.41,4.56,4.24,-0.32,5.33,0.034193246493215514,0.03450162522636582,0.008933616087392663
97776,1.719,-0.03655461248029104,12.779999732971191,3.15,157466.0,3.9,76.1421,100.4575,687641.0,26336.304,79.4,312.345,2.37,20973.2,0.09,121.0089,1.88,3.0885,82.15,4.54,4.2,-0.34,5.33,0.03450162522636582,0.03279632305705602,0.03655461248029104
103642,1.752,0.01901526611348753,13.010000228881836,3.12,157466.0,3.9,76.1421,100.4575,687641.0,26336.304,79.4,312.345,2.38,20973.2,0.09,121.0635,1.88,3.0885,83.96,4.59,4.2,-0.39,5.33,0.03279632305705602,0.03849259181714273,0.01901526611348753
109581,1.831,0.05905567303113738,13.649999618530273,3.12,157530.0,3.9,75.6821,100.2434,687602.0,29147.044,77.2,313.023,2.41,20958.8,0.09,121.5151,1.98,2.6132,84.54,4.72,4.33,-0.39,5.33,0.03849259181714273,0.03482987949088122,0.05905567303113738
112271,1.853,0.011943681610849027,14.609999656677246,3.23,157530.0,3.9,75.6821,100.2434,687602.0,29147.044,77.2,313.023,2.44,20958.8,0.09,121.3035,2.0,2.6132,85.95,4.7,4.36,-0.34,5.33,0.03482987949088122,0.031931995911700775,0.011943681610849027
77018,1.848,-0.0027019740837302235,14.329999923706055,3.23,157530.0,3.9,75.6821,100.2434,687602.0,29147.044,77.2,313.023,2.43,20958.8,0.09,121.0198,2.0,2.6132,86.22,4.68,4.36,-0.32,5.33,0.031931995911700775,0.03706468397270094,0.0027019740837302235
88010,1.759,-0.04935850746407144,16.350000381469727,3.24,157530.0,3.9,75.6821,100.2434,687602.0,29147.044,77.2,313.023,2.42,20958.8,0.09,120.7613,1.97,2.6132,87.37,4.65,4.31,-0.34,5.33,0.03706468397270094,0.0342549648617132,0.04935850746407144
79219,1.785,0.01467294947618136,16.030000686645508,3.18,157530.0,3.9,75.6821,100.2434,687602.0,29147.044,77.2,313.023,2.45,20958.8,0.09,120.9646,2.02,2.6132,87.69,4.73,4.39,-0.34,5.33,0.0342549648617132,0.03857128673573121,0.01467294947618136
90615,1.858,0.05703178347381779,15.1899995803833,3.15,157530.0,3.9,75.6821,100.2434,687602.0,29147.044,77.2,313.023,2.47,20958.8,0.09,120.7359,2.04,2.6132,87.24,4.78,4.42,-0.36,5.33,0.03857128673573121,0.03498214676493066,0.05703178347381779
96847,1.89,0.01707618867990411,14.979999542236328,3.14,157530.0,3.9,75.6821,100.2434,687602.0,29147.044,77.2,313.023,2.44,20958.8,0.09,120.7048,2.0,2.6132,86.04,4.74,4.36,-0.38,5.33,0.03498214676493066,0.0335469610027696,0.01707618867990411
80518,1.861,-0.015462851411437288,15.800000190734863,3.1,157530.0,3.9,75.6821,100.2434,687602.0,29147.044,77.2,313.023,2.49,20958.8,0.09,121.5727,2.15,2.6132,86.98,4.97,4.55,-0.42,5.33,0.0335469610027696,0.039498152511433356,0.015462851411437288
122065,1.761,-0.05523214814604462,14.90999984741211,3.16,157530.0,3.9,75.6821,100.2434,687602.0,29147.044,77.2,313.023,2.48,20958.8,0.09,121.6081,2.16,2.6132,85.79,4.93,4.56,-0.37,5.33,0.039498152511433356,0.03601327337777238,0.05523214814604462
80693,1.773,0.0067911975780017555,17.309999465942383,3.25,157530.0,3.9,75.6821,100.2434,687602.0,29147.044,77.2,313.023,2.47,20958.8,0.09,122.2885,2.11,2.6132,86.46,4.88,4.5,-0.38,5.33,0.03601327337777238,0.03774374744483524,0.0067911975780017555
87049,1.685,-0.04921398278141267,19.229999542236328,3.28,157530.0,3.9,75.6821,100.2434,687602.0,29147.044,77.2,313.023,2.52,20958.8,0.09,122.425,2.2,2.6132,86.21,4.93,4.63,-0.3,5.33,0.03774374744483524,0.034338890838173014,0.04921398278141267
128455,1.682,-0.0017820022535687523,18.399999618530273,3.36,157530.0,3.9,75.6821,100.2434,687602.0,29147.044,77.2,313.023,2.52,20958.8,0.09,123.1234,2.24,2.6132,86.15,4.97,4.67,-0.3,5.33,0.034338890838173014,0.03333912659933472,0.0017820022535687523
75261,1.717,0.02059502036458221,18.209999084472656,3.42,157530.0,3.9,75.6821,100.2434,687602.0,29147.044,77.2,313.023,2.47,20958.8,0.09,123.0207,2.2,2.6132,83.58,4.93,4.59,-0.34,5.33,0.03333912659933472,0.03148366022892853,0.02059502036458221
79920,1.749,0.01846561412112648,18.0,3.39,157530.0,3.9,75.6821,100.2434,687602.0,29147.044,77.2,313.023,2.44,20958.8,0.09,123.0017,2.24,2.6132,83.5,4.98,4.64,-0.34,5.33,0.03148366022892853,0.028582565269536005,0.01846561412112648
80439,1.76,0.006269613013595395,18.709999084472656,3.37,157530.0,3.9,75.6821,100.2434,687602.0,29147.044,77.2,313.023,2.44,20958.8,0.09,123.1075,2.21,2.6132,83.79,4.97,4.62,-0.35,5.33,0.028582565269536005,0.026457233917546955,0.006269613013595395
57764,1.793,0.01517309244122755,16.940000534057617,3.29,157530.0,3.9,75.6821,100.2434,687602.0,29147.044,77.2,313.023,2.45,20958.8,0.09,123.0609,2.21,2.6132,83.82,4.97,4.62,-0.35,5.33,0.026457233917546955,0.02532474170527877,0.01517309244122755
31275,1.837,0.024243611609992853,15.6899995803833,3.2,157530.0,3.9,75.6821,100.2434,687602.0,29147.044,77.2,313.023,2.44,20958.8,0.09,122.7227,2.2,2.6132,84.17,4.86,4.61,-0.25,5.33,0.02532474170527877,0.033853840532899505,0.024243611609992853
120034,1.968,0.06888399239707299,15.970000267028809,3.19,157530.0,3.9,75.6821,100.2434,687602.0,29147.044,77.2,313.023,2.42,20958.8,0.09,122.89,2.24,2.6132,84.09,4.89,4.65,-0.24,5.33,0.033853840532899505,0.030897039942207053,0.06888399239707299
98243,1.985,0.008601115509092191,15.369999885559082,3.24,157530.0,3.9,75.6821,100.2434,687602.0,29147.044,77.2,313.023,2.43,20958.8,0.09,122.8384,2.28,2.6132,84.92,4.96,4.7,-0.26,5.33,0.030897039942207053,0.034599959654704505,0.008601115509092191
85649,1.92,-0.033293728099463696,15.029999732971191,3.16,157530.0,3.9,75.6821,100.2434,687602.0,29147.044,77.2,313.023,2.44,20958.8,0.09,122.9471,2.24,2.6132,85.38,4.96,4.67,-0.29,5.33,0.034599959654704505,0.03533520755188236,0.033293728099463696
119097,2.044,0.04810546712111471,14.670000076293945,3.12,157530.0,3.9,75.6821,100.2434,687602.0,29147.044,77.2,313.023,2.43,20958.8,0.09,122.5449,2.22,2.6132,84.26,4.97,4.63,-0.34,5.33,0.03533520755188236,0.03986169955665181,0.04810546712111471
112088,1.957,-0.043495983927518835,15.649999618530273,3.18,157530.0,3.9,75.6821,100.2434,687602.0,29147.044,77.2,313.023,2.43,20958.8,0.09,122.9853,2.28,2.6132,83.49,5.04,4.69,-0.35,5.33,0.03986169955665181,0.03651532613998491,0.043495983927518835
89830,1.938,-0.009756174945364798,15.390000343322754,3.21,157608.0,3.9,76.0561,100.863,692774.0,29147.044,69.1,313.175,2.39,21019.9,0.09,123.0168,2.25,2.6132,80.7,4.96,4.63,-0.33,5.33,0.03651532613998491,0.03785756794997248,0.009756174945364798
107863,2.032,0.04736401624766094,14.680000305175781,3.16,157608.0,3.9,76.0561,100.863,692774.0,29147.044,69.1,313.175,2.37,21019.9,0.09,122.4384,2.21,2.6132,80.59,4.87,4.58,-0.29,5.33,0.03785756794997248,0.03907890753296548,0.04736401624766094
145857,2.15,0.05644731242333587,13.489999771118164,3.08,157608.0,3.9,76.0561,100.863,692774.0,29147.044,69.1,313.175,2.35,21019.9,0.09,122.1375,2.15,2.6132,79.65,4.81,4.5,-0.31,5.33,0.03907890753296548,0.035362579105990215,0.05644731242333587
142492,2.195,0.016073824831060835,13.489999771118164,3.03,157608.0,3.9,76.0561,100.863,692774.0,29147.044,69.1,313.175,2.34,21019.9,0.09,121.8913,2.14,2.6132,80.1,4.82,4.49,-0.33,5.33,0.035362579105990215,0.03219676612389025,0.016073824831060835
98153,2.215,0.009070356969964279,13.229999542236328,3.06,157608.0,3.9,76.0561,100.863,692774.0,29147.044,69.1,313.175,2.32,21019.9,0.09,122.093,2.15,2.6132,79.97,4.82,4.47,-0.35,5.33,0.03219676612389025,0.031885188776627035,0.009070356969964279
92287,2.181,-0.015468916277606859,13.0,3.1,157608.0,3.9,76.0561,100.863,692774.0,29147.044,69.1,313.175,2.31,21019.9,0.09,122.1926,2.17,2.6132,80.57,4.84,4.48,-0.36,5.33,0.031885188776627035,0.034651174073529176,0.015468916277606859
125044,2.311,0.05789684407275163,12.6899995803833,3.14,157608.0,3.9,76.0561,100.863,692774.0,29147.044,69.1,313.175,2.34,21019.9,0.09,122.1634,2.13,2.6132,80.86,4.8,4.45,-0.35,5.33,0.034651174073529176,0.03631373924247568,0.05789684407275163
84786,2.252,-0.02586162101479976,12.550000190734863,3.12,157608.0,3.9,76.0561,100.863,692774.0,29147.044,69.1,313.175,2.34,21019.9,0.09,122.014,2.16,2.6132,79.81,4.87,4.5,-0.37,5.33,0.03631373924247568,0.03798271381380272,0.02586162101479976
104905,2.362,0.05795566337143876,13.600000381469727,3.14,157608.0,3.9,76.0561,100.863,692774.0,29147.044,69.1,313.175,2.33,21019.9,0.09,122.0261,2.15,2.6132,80.71,4.85,4.48,-0.37,5.33,0.03798271381380272,0.03609533188165508,0.05795566337143876
96519,2.344,-0.007649846060404501,13.420000076293945,3.14,157608.0,3.9,76.0561,100.863,692774.0,29147.044,69.1,313.175,2.32,21019.9,0.09,121.9256,2.12,2.6132,79.62,4.81,4.45,-0.36,5.33,0.03609533188165508,0.03326216934562828,0.007649846060404501
109818,2.416,0.030254408357802343,12.449999809265137,3.13,157608.0,3.9,76.0561,100.863,692774.0,29147.044,69.1,313.175,2.29,21019.9,0.09,121.3543,2.05,2.6132,80.23,4.73,4.36,-0.37,5.33,0.03326216934562828,0.031198797791814815,0.030254408357802343
144375,2.509,0.037770987311716735,12.420000076293945,3.08,157608.0,3.9,76.0561,100.863,692774.0,29147.044,69.1,313.175,2.3,21019.9,0.09,121.2236,2.07,2.6132,80.85,4.78,4.38,-0.4,5.33,0.031198797791814815,0.03058105679639088,0.037770987311716735
